eleccion,codigo_localidad,localidad,nombre_puesto,votos_totales,votos_ph,pct_ph,sitio_oficial,direccion,latitud,longitud
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,JUAN REY,3509,844,24.05,Colegio Distrital Juan Rey - Sede A,CLL 70 Sur # 13 B - 27 Este,4.522433830000068,-74.08995579999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,JUANA ESCOBAR SEDE A,1461,398,27.24,Colegio Distrital Juana Escobar,CRA 15 A Este # 57 A - 16 Sur,4.530567480000059,-74.08541718999999
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LA BELLEZA,1028,298,28.99,Colegio Distrital Los Libertadores - Sede A,CLL 64 Sur # 10 A 39 Este,4.530444760000023,-74.09219882999997
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LA CASTAÑA,524,123,23.47,Salón Comunal La Castaña,CLL 20 A Sur # 12 - 20 Este,4.566594820000034,-74.07984100999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LA GLORIA,4227,1065,25.2,Colegio Distrital  Altamira - Sede B,CLL 48 B Sur # 11 - 14 Este,4.541038680000042,-74.08928989999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LA GLORIA- ESCUELA ALTAMIRA,2403,652,27.13,,,,
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LAS BRISAS,1900,515,27.11,Colegio Distrital República del Ecuador I.E.D.,CRA 1 A # 6 C - 50 Sur /CRA 1 C Este # 6 C - 85 Sur,4.576838520000024,-74.08007908999997
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LAS MERCEDES,4321,989,22.89,Colegio Distrital San Critóbal - Sede B,CLL 19 Sur # 10C - 44 Este,4.569269680000048,-74.08081978999996
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LAS MERCEDES II,1207,221,18.31,Colegio Distrital San Cristóbal Sur - Sede A,CRA 10 D Este # 17 B - 46 Sur,4.569659070000057,-74.07942861999999
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,LOS LIBERTADORES,3630,755,20.8,Colegio Distrital Los Libertadores,CLL 55 Sur # 10 A - 29 Este,4.534402600000021,-74.09086296999999
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,MONTEBELLO,5542,1261,22.75,Colegio Distrital Montebello,CLL 24 A Sur # 1 A - 95 Este,4.5667468200000485,-74.08799157999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,MONTEBELLO SEDE B,860,231,26.86,Colegio Distrital Montebello Sede B,CLL 28 Sur # 1 A - 37 Este,4.563757250000037,-74.08962596999999
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,MORALBA,336,97,28.87,Colegio Distrital Moralba Sede A,CRA 16 A Este # 42 C - 80 Sur,4.543021550000049,-74.08128967999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,NUEVA DELHI,583,146,25.04,Colegio Distrital Nueva Delhi,CLL 62 A Sur # 14 I - 33 Este,4.5281640500000435,-74.08716430999993
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,PARQUEADERO GUACAMAYAS,2759,635,23.02,Colegio Distrital Alemania Unificada - Sede B,CRA 2 L # 38 A - 11 Sur,4.557598890000065,-74.10010721999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,PRIMERA DE MAYO,3759,954,25.38,Colegio Distrital José Félix Restrepo - Sede A,CRA 6 A # 18 A - 04 Sur / CRA 6 # 18 - 02 Sur *,4.574318480000045,-74.09008011999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,RAMAJAL,2227,515,23.13,Colegio Distrital José Acevedo y Gómez - Sede A,CRA 9 B Este # 28 - 81 Sur,4.562173590000043,-74.08363440999995
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,RAMAJAL AMAPOLAS,597,137,22.95,,,,
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,REPUBLICA DEL CANADA,2887,684,23.69,Colegio Distrital Juana Escobar - Sede C,CRA 13 D Bis Este # 50 - 07 Sur,4.535771780000061,-74.08732729999997
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,ROMA COLSUBSIDIO,387,114,29.46,Colegio Nueva Roma I.D.E.,CLL 48 Sur # 4 - 85 Este,4.541079740000043,-74.09591548999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SALON COMUNAL LA ROCA,491,163,33.2,Salón Comunal La Roca,CLL 6 B Bis Sur # 5 - 29 Este,4.577924430000053,-74.07772637999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SALON COMUNAL SAN ISIDRO II SECTOR,343,55,16.03,Salón Comunal San Isidro II Sector,CRA 7 A # 35 A - 33 Sur,4.564123890000076,-74.10204283999997
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN BLAS,6382,1517,23.77,Colegio Distrital Manuelita Sáenz,CRA 3 Este # 18 A - 34 Sur,4.571123990000046,-74.08486410999996
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN CRISTOBAL SUR,5289,1322,25.0,Colegio Distrital José Félix Restrepo - Sede C,AV CLL 11 Sur # 4 - 79 Este,4.5727072500000645,-74.07945499999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN GERONIMO,522,124,23.75,Cancha Maracaná,CRA 18 Este # 13 - 42 Sur,4.569051080000065,-74.07476982999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN ISIDRO,6349,1320,20.79,Colegio Distrital San isidro Sur Oriental - Sede A,CLL 34 Sur # 7 A - 88,4.565904590000059,-74.10093585999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN MARTIN DE LOBA SUR,5406,1176,21.75,Colegio Distrital Juán Evangelista Gómez,DIAG 39 Sur # 2 - 10 Este  /DIAG 39 Sur # 2 - 00 Este,4.552086760000066,-74.09566884999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN PEDRO SUR ORIENTAL,2669,570,21.36,Colegio Distrital Tomás Rueda Vargas - Sede A - parte posterior,CRA 5 Este # 26 - 91 Sur,4.56450454000003,-74.08717514999995
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SAN VICENTE COLSUBSIDIO,1528,417,27.29,Colegio San Vicente I.D.E.,TRV 6 C Este # 33 - 70 Sur,4.555281000000036,-74.08769399999994
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SANTA ANA SUR,2829,690,24.39,Colegio Distrital José Félix Restrepo - Sede B,CLL 10 A Sur # 3 A - 61,4.577041490000056,-74.08415686999996
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SOSIEGO,2367,524,22.14,Colegio Distrital Rafael Nuñez,CRA 9 A # 18 - 74 Sur,4.576361590000033,-74.09301011999997
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,SURAMERICA,686,172,25.07,Colegio Distrital Francisco Javier Matiz,CRA 2 A # 29 A - 29 Sur,4.565286380000032,-74.09360623999999
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,TOMAS RUEDA VARGAS SEDE B,890,183,20.56,Colegio Distrital Tomás Rueda Vargas Sede B,CRA 5 Este # 29 A - 25 Sur,4.561553810000021,-74.08832799999993
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,VILLA DE LOS ALPES,5040,1143,22.68,Polideportivo Coliseo Villa de Los Alpes,CRA 3 B  # 35 - 22 Sur / CRA 3 B # 35 - 04 Sur,4.561453490000076,-74.09844987999998
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,VILLA DEL CERRO,2097,459,21.89,Salón Comunal Villa del Cerro,CLL 46 A Sur  # 3 B - 40 Este / CLL 46 A Sur # 3 B - 30 Este,4.544188750000046,-74.09562215999995
Alcaldía 2023,04,LOCALIDAD 4 SAN CRISTOBAL,VILLA JAVIER LA MARIA,1218,382,31.36,Parque urbanización Villa Javier,Cl 8 A S 5 A 23,4.580006590000039,-74.08477373999995
Alcaldía 2023,05,LOCALIDAD 5 USME,ALFONSO LOPEZ,3151,934,29.64,Colegio Distrital Estanislao Zuleta Sede A,CRA 7 C Este # 92 - 48 Sur/CRA 7 C Este # 90 A - 35 Sur ,4.497976000000051,-74.10086199999995
Alcaldía 2023,05,LOCALIDAD 5 USME,ALMIRANTE PADILLA,6406,1479,23.09,Colegio Distrital Almirante Padilla,CLL 76 A Sur # 8 D - 59 Este / CLL 76 A Sur # 8 D - 25,4.512266250000039,-74.11190313999998
Alcaldía 2023,05,LOCALIDAD 5 USME,BOLONIA,664,154,23.19,Jardín Infantil Entre Nubes,CLL 79 Sur # 10 - 50 Este,4.511011550000035,-74.09865008999998
Alcaldía 2023,05,LOCALIDAD 5 USME,BRASILIA,3002,807,26.88,Colegio Distrital Brasilia,CRA 12 B # 73 B - 97 Sur /CRA 12 B # 73 B - 31 Sur,4.517608740000071,-74.11643952999998
Alcaldía 2023,05,LOCALIDAD 5 USME,BRAZUELOS,1015,283,27.88,Colegio Distrital Brazuelos,CLL 104 Sur # 14 - 90,4.494948850000071,-74.11987399999998
Alcaldía 2023,05,LOCALIDAD 5 USME,CABAÑAS,920,238,25.87,Colegio Distrital Federico Lorca Sede B,CLL 80 A Sur # 5 - 15,4.509259000000043,-74.10793999999999
Alcaldía 2023,05,LOCALIDAD 5 USME,CDC JULIO CESAR SANCHEZ,1809,490,27.09,Centro de Desarrollo Comunitario Julio César Sánchez,CLL 91 Sur # 4C - 26,4.501102800000069,-74.10917208999996
Alcaldía 2023,05,LOCALIDAD 5 USME,CENTRO COMERCIAL ALTAVISTA,1597,373,23.36,Centro Comercial Altavista,CRA 1 # 65 D - 58 SurEntrada del Parqueadero / CLL 65C Sur 11 71,4.532900720000043,-74.11842795999996
Alcaldía 2023,05,LOCALIDAD 5 USME,CHUNIZA,5046,1298,25.72,Colegio Distrital Chuniza,CRA 1 G Este # 84 A - 42 Sur / CRA 9 # 84 A - 82 Sur,4.505972770000028,-74.11140448999998
Alcaldía 2023,05,LOCALIDAD 5 USME,COLEGIO ANDRES ESCOBAR,421,75,17.81,Colegio Andrés Escobar,CRA 3 B 55 B 30 Sur,4.5383862200000635,-74.11464666999996
Alcaldía 2023,05,LOCALIDAD 5 USME,COLEGIO FERNANDO GONZALEZ OCHOA,1213,349,28.77,Colegio Distrital Fernando González Ochoa,CRA 4 A # 89 - 43 Sur /CRA 4 # 89 - 43 Sur,4.5026692900000285,-74.10763076999996
Alcaldía 2023,05,LOCALIDAD 5 USME,COLEGIO JOSE EUSTASIO RIVERA,673,140,20.8,Colegio José Eustasio Rivera,CRA 3 # 136 - 98 Sur Entrada Parqueadero /CRA 14 135 05 Sur,4.475316410000062,-74.12277975999996
Alcaldía 2023,05,LOCALIDAD 5 USME,COLEGIO RURAL EL UVAL,60,12,20.0,Colegio Distrital Rural El Uval,Vereda el Uval Km. 8 Autopista al Llano,4.477590000000021,-74.10524999999996
Alcaldía 2023,05,LOCALIDAD 5 USME,EL BOSQUE,3787,795,20.99,Colegio Distrital Ofelia Uribe de Acosta,CLL 81 A Sur # 6 - 40 Este / TRV 1 Este # 85 - 86 Sur,4.5060183200000665,-74.10311553999998
Alcaldía 2023,05,LOCALIDAD 5 USME,EL CORTIJO,1642,471,28.68,Colegio Distrital El Cortijo Vianey - Sede A,CRA 2A # 74B - 00 Sur /CLL 74B Sur # 14H - 25 ,4.515102340000055,-74.11894303999998
Alcaldía 2023,05,LOCALIDAD 5 USME,EL DANUBIO AZUL,3519,695,19.75,Colegio Distrital  Fabio Lozano Simonelli - Sede B,CLL 56 A Sur # 3 A - 14,4.5377657200000385,-74.11502143999996
Alcaldía 2023,05,LOCALIDAD 5 USME,EL DESTINO,510,138,27.06,Colegio Distrital El Destino,KM 8 Vía San Juan de Sumapáz,4.408203000000071,-74.13895918999998
Alcaldía 2023,05,LOCALIDAD 5 USME,EL HATO,284,82,28.87,Colegio Distrital El Hato,Kilómetro 14 Vía San Juan de Sumapáz,4.36958887000003,-74.17951987999999
Alcaldía 2023,05,LOCALIDAD 5 USME,EL VIRREY,4860,1206,24.81,Colegio Distrital El Virrey Solís,CRA 7 # 92 A - 31 Sur,4.502502340000035,-74.11179900999997
Alcaldía 2023,05,LOCALIDAD 5 USME,GRAN YOMASA,3376,998,29.56,Colegio Distrital Gran Yomasa,CLL 81 C Sur # 8 A - 06,4.508524000000023,-74.10973399999995
Alcaldía 2023,05,LOCALIDAD 5 USME,JARDIN INFANTIL LA FORTALEZA DEL OSO,1045,247,23.64,Jardín Infantil la Fortaleza del Oso,CLL 71 D Sur # 14 - 64,4.520474620000073,-74.11828479999997
Alcaldía 2023,05,LOCALIDAD 5 USME,JUAN JOSE RONDON,1658,334,20.14,Colegio Distrital Gabriel García Marquez,CLL 88 F Sur # 12 F - 20 Este,4.503719570000044,-74.09119911999994
Alcaldía 2023,05,LOCALIDAD 5 USME,LA ALBORADA,1161,307,26.44,Colegio Distrital Estanislao Zuleta Sede B,CRA 4 Este # 90 D - 24 Sur,4.497972000000061,-74.10395699999998
Alcaldía 2023,05,LOCALIDAD 5 USME,LA AURORA,7826,1934,24.71,Colegio Distrital La Aurora,TRV 14 T # 70 - 49 Sur,4.521681540000031,-74.12113945999994
Alcaldía 2023,05,LOCALIDAD 5 USME,LA FISCALA,4146,953,22.99,Colegio Distrital Fabio Lozano Simonelli,CLL 65 Sur # 5 - 65,4.533770830000037,-74.11172753999995
Alcaldía 2023,05,LOCALIDAD 5 USME,LA FLORA,2561,490,19.13,Colegio Distrital Nueva Esperanza,CRA 14 B Este # 76 - 59 Sur /CRA 14 Este # 76 - 79 Sur,4.513564350000024,-74.09039197999994
Alcaldía 2023,05,LOCALIDAD 5 USME,LA FORTALEZA,3087,827,26.79,Colegio Distrital El Cortijo Vianey Sede B,CLL 73B Sur # 14C - 16,4.517830870000068,-74.11916043999997
Alcaldía 2023,05,LOCALIDAD 5 USME,LOS COMUNEROS,4564,1126,24.67,Colegio Distrital Los Comuneros,CLL 91 C Sur # 2 A - 49,4.498587950000058,-74.10874843999994
Alcaldía 2023,05,LOCALIDAD 5 USME,LOS TEJARES,1204,371,30.81,,,,
Alcaldía 2023,05,LOCALIDAD 5 USME,MARICHUELA,5553,1380,24.85,Colegio Distrital Miguel de Cervantes Saavedra - Sede A,CRA 14 B # 76 - 33 Sur,4.512414100000058,-74.11698187999997
Alcaldía 2023,05,LOCALIDAD 5 USME,MONTEBLANCO,4468,1235,27.64,Colegio Distrital Diego Montaño Cuellar,TRV 6 B # 100 C - 55 Sur,4.4967805500000395,-74.11504818999998
Alcaldía 2023,05,LOCALIDAD 5 USME,NUSADAL,911,232,25.47,Colegio Distrital Nuevo San Andrés de Los Altos,CLL 69 A Bis Sur # 14 C - 18,4.524796750000064,-74.12011324999997
Alcaldía 2023,05,LOCALIDAD 5 USME,PORTAL USME,5895,1540,26.12,Colegio Distrital Paulo Freire,CRA 11 # 65 C - 50 Sur,4.532631470000069,-74.11700227999995
Alcaldía 2023,05,LOCALIDAD 5 USME,SANTA LIBRADA,6863,1624,23.66,Colegio Distrital Orlando Fals Borda,CRA 1 A Este # 72 - 60 Sur / CRA 12 # 72 - 60 Sur ,4.519357660000026,-74.11594453999999
Alcaldía 2023,05,LOCALIDAD 5 USME,SANTA MARTA,3616,975,26.96,Colegio Distrital Santa Marta,CLL 69 D Sur # 8 B - 63,4.525273170000048,-74.11562807999996
Alcaldía 2023,05,LOCALIDAD 5 USME,TENERIFE,1154,352,30.5,Colegio Distrital Eduardo Mora Osejo,CLL 95 Sur # 14 B - 64,4.503935170000034,-74.11880590999994
Alcaldía 2023,05,LOCALIDAD 5 USME,USME,4445,1016,22.86,Colegio Distrital Francisco Antonio Zea - Sede A,CLL 136 Sur # 12 - 38,4.472581940000055,-74.12153515999995
Alcaldía 2023,05,LOCALIDAD 5 USME,USME - CENTRO,1919,548,28.56,Colegio Distrital Francisco Antonio Zea - Sede B,CRA 13 # 137 D - 40 Sur,4.469545080000046,-74.12533528999995
Alcaldía 2023,05,LOCALIDAD 5 USME,USMINIA,2942,707,24.03,Colegio Distrital Usminia - Sede B,CLL 102 A Sur # 5 - 06,4.4954386600000475,-74.11448729999995
Alcaldía 2023,05,LOCALIDAD 5 USME,UVAL - PUERTA AL LLANO,1744,477,27.35,Colegio Distrital Ciudad de Villavicencio Sede A,CRA 6 H Este # 114 - 88 Sur /TRV 7 Este # 107 A - 50 Sur,4.487109000000032,-74.10247699999996
Alcaldía 2023,05,LOCALIDAD 5 USME,VALLES DE CAFAM,3730,1039,27.86,Colegio Distrital Atabanzha,CLL 92 Sur # 14 D - 87,4.507653600000026,-74.11805941999995
Alcaldía 2023,05,LOCALIDAD 5 USME,VIA AL LLANO,276,84,30.43,Colegio Distrital Federico García Lorca Sede A,CRA 5 # 83 - 03 Sur,4.50731238000003,-74.10721802999996
Alcaldía 2023,05,LOCALIDAD 5 USME,VILLA ALEMANIA,1419,439,30.94,Colegio Distrital Eduardo Umaña Mendoza,CLL 111 A Sur # 4 B - 07 Este /CLL 111 A Bis Sur # 3 A - 07 *,4.489735670000073,-74.11255110999997
Alcaldía 2023,05,LOCALIDAD 5 USME,VILLA HERMOSA,3559,761,21.38,Colegio Distrital Villa Hermosa,CLL 97 F Sur # 6 F - 08 Este / CLL 97 Sur # 6 F - 08 Este *,4.4939862500000345,-74.10232047999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,ABRAHAM LINCOLN,1894,420,22.18,Colegio Distrital Cecilia de la Fuente Lleras - Sede B (Rufino José de Cuervo),CRA 8 # 53 A - 44 Sur,4.555324420000034,-74.12380750999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,CASA DE JUSTICIA DE TUNJUELITO,997,222,22.27,Casa de Justicia de Tunjuelito,CLL 51 Sur # 7 - 35,4.556095390000053,-74.12162619999998
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,CIUDAD BOGOTA SEDE B,1316,348,26.44,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,COLEGIO COOPERATIVO VENECIA,2507,523,20.86,Colegio Cooperativo Venecia,DIAG 47 A Sur # 53 A - 95,4.5928789100000245,-74.14062678999994
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,COOPERATIVO NUEVO MUZU,687,145,21.11,Colegio Cooperativo Nuevo MUZU,CRA 59 # 51 B - 46 Sur / CRA 61B # 51B - 46 Sur,4.587398300000075,-74.14794177999994
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"EL CARMEN SUR ""A""",4378,932,21.29,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"EL CARMEN SUR ""B""",1765,431,24.42,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"EL TUNAL ""A""",5771,1431,24.8,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"EL TUNAL ""B""",5867,1409,24.02,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"FATIMA ""A""",5828,1226,21.04,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"FATIMA ""B""",2297,507,22.07,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,INSTITUTO TECNICO PILOTO SEDE C,1722,367,21.31,Colegio Distrital Instituto Técnico Piloto Sede C,CLL 54 Sur # 37 A - 37,4.586822290000043,-74.14222782999997
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,ISLA DEL SOL,3331,696,20.89,Colegio Distrital Isla del Sol,CLL 67 B Sur # 63 - 19,4.589211380000052,-74.15250679999997
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,JARDIN INFANTIL CARMEN SUR,987,244,24.72,Jardín Infantil Carmen Sur,CRA 28 # 48 A - 17 Sur,4.582839460000059,-74.13170169999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,JARDIN INFANTIL ISLA DEL SOL,959,227,23.67,Jardín Infantil Isla del Sol,CLL 67 B Sur # 63 - 15,4.589430050000033,-74.15247371999999
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,JARDIN INFANTIL PABLO DE TARSO,838,139,16.59,Jardín Infantil Pablo de Tarso,DIAG 48 Sur # 51 D- 57,4.591166230000056,-74.13540603999996
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,LICEO CAMPESTRE CAFAM,215,49,22.79,Liceo Campestre CAFAM,DIAG 58 Sur # 29 - 26,4.577950290000047,-74.14339961999997
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,LICEO SANTA BERNARDITA,998,160,16.03,Liceo Santa Bernardita,DIAG 51 A Sur # 54 A - 32,4.589990420000049,-74.14308345999996
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,NUESTRA SEÑORA LAS VICTORIAS,206,43,20.87,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"NUEVO MUZO ""B""",1197,273,22.81,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,"NUEVO MUZU ""A""",2684,522,19.45,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,PARROQUIAL SAN CARLOS,2501,563,22.51,Colegio Privado Parroquial San Carlos,CRA 18 A # 53 - 54 Sur,4.566447760000074,-74.13012682999994
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,PORFIRIO BARBA JACOB,671,149,22.21,Externado Porfirio Barba Jacob,CRA 18 # 54 - 14 Sur / CRA 18 # 54 - 10 Sur,4.565889020000043,-74.12999242999996
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SALON COMUNAL ISLA DEL SOL,273,39,14.29,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SAN BENITO,4528,862,19.04,Colegio Distrital José Antonio Ricaurte,CRA 18 # 56 A - 45 Sur,4.564414950000071,-74.13237461999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SAN BENITO ABAD,280,70,25.0,Colegio Distrital San Benito Abad,CLL 58 # 19 B - 67 Sur / CLL 58 # 19 B - 63 Sur,4.566595380000024,-74.13704435999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SAN CARLOS,5796,1139,19.65,Colegio Distrital San Carlos - Sede B,CRA 19 # 50 A - 37 Sur,4.569460390000074,-74.12815740999997
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SAN VICENTE FERRER,6119,1325,21.65,Colegio Distrital Ciudad de Bogotá - Sede A,CRA 25 # 53 B - 32 Sur,4.57718576000002,-74.13827658999998
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,SANTA CECILIA DE TUNJUELITO,910,212,23.3,Colegio Santa Cecilia De Tunjuelito,CRA 11 # 52 - 41 Sur,4.558616510000036,-74.12419150999995
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,TUNJUELITO A,4239,906,21.37,Colegio Distrital Rufino José de Cuervo - Sede A,CRA 11 B # 52 - 53 Sur /CRA 12 # 52 - 60 Sur,4.559472670000048,-74.12478149999998
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,TUNJUELITO B,955,255,26.7,Centro Educativo Distrital Nuevo Tunjuelito (Rufi# José de Cuervo Sede C),CLL 58 Sur # 12A - 45 / CLL 58A Sur # 12 A - 25,4.559080650000055,-74.12936561999999
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,VENECIA A,6608,1376,20.82,,,,
Alcaldía 2023,06,LOCALIDAD 6 TUNJUELITO,VENECIA B,2103,424,20.16,,,,
Alcaldía 2023,07,LOCALIDAD 7 BOSA,ALFREDO NOBEL,938,248,26.44,Colegio Privado Liceo Alfredo Nóbel,TRV 80 B # 65 I - 25 Sur,4.606167820000053,-74.18766827999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,ATALAYAS,4875,1128,23.14,Colegio Distrital Santiago de las Atalayas,CLL 61 Sur # 103 - 33 / CLL 59C Sur # 89B - 45,4.629344930000059,-74.19283750999995
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BICENTENARIO DE LA INDEPENDENCIA,433,79,18.24,Colegio Distrital Bicentenario de La Independencia,CLL 81 Sur # 81 - 75,4.614984480000032,-74.20381150999998
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BOSA,9432,2142,22.71,Colegio Distrital Argelia,CLL 63 Sur # 81 A - 30,4.611585040000023,-74.18578012999996
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BOSA BRASILIA,6117,1184,19.36,Colegio Distrital Brasilia,CLL 52 A Sur # 87 D - 45,4.6279581300000245,-74.18158176999998
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BOSA PAULO VI,3528,732,20.75,Colegio Distrital Paulo de Tarso - Sede B,CLL 71 Bis Sur # 77 I - 21,4.599350290000075,-74.19443338999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BOSA SAN JOSE,2963,702,23.69,Colegio Distrital  Albán Holguín - Sede C,CRA 89 Bis # 85 A - 20 Sur / CRA 80 K # 85 A - 33 Sur,4.613764420000052,-74.20988605999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,BOSANOVA,1223,266,21.75,Colegio Distrital Bosa Nova,CLL 59 B Sur # 87 B - 02,4.62272100000007,-74.18837299999996
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CAMPO VERDE - POTRERITOS,3837,892,23.25,Colegio Distrital Kimy Pernia,CLL 82 Sur # 89 - 21,4.622137000000066,-74.20795899999996
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CARBONELL,1281,321,25.06,Colegio Distrital Carlos Albán Holguín Sede B,DIAG 71 C Bis A Sur # 77 G - 15,4.599669000000063,-74.19771599999996
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CARLOS ALBAN,7218,1459,20.21,Colegio Distrital Carlos Albán Holguín - Sede A,CLL 72 Sur # 79 D - 33 / CLL 72 B Sur # 79 D - 06,4.605714730000045,-74.19756532999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CARLOS PIZARRO LEON GOMEZ,4370,983,22.49,Colegio Distrital Carlos Pizarro León Gómez - Sede A,CLL 72 Sur # 100 A - 71,4.635605660000067,-74.20486501999994
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CC GRAN PLAZA BOSA,5921,1584,26.75,,,,
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CEDID SAN PABLO,4032,1030,25.55,Colegio Distrital CEDID San Pablo Sede A,CRA 77L # 65J - 73 Sur,4.599800000000073,-74.18759999999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CIUDADELA EL PORVENIR,8635,2291,26.53,Colegio Distrital Ciudadela Educativa de Bosa,CLL 52 Sur # 97 C - 35,4.640829730000064,-74.18721154999997
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CLARELANDIA,340,82,24.12,Colegio Distrital La Bici,CRA 81 A # 58 J - 45 Sur,4.613736310000036,-74.18236762999999
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CLARETIANO,4789,1183,24.7,Colegio Claretiano de Bosa,CLL 60 Sur # 80 K - 02 / CLL 60 Sur # 80 H - 58,4.611860410000077,-74.18399515999994
Alcaldía 2023,07,LOCALIDAD 7 BOSA,CLARETIANO EL LIBERTADOR,735,174,23.67,,,,
